case_id,stored_dept,corrected_dept,confidence,county_dept,panel_dept,panel_used
4421303,,1,MED,1,,0
4421317,,2,MED,2,,0
4421409,,3,MED,3,,0
4421427,,3,MED,3,,0
4421451,,1,MED,1,,0
4421572,,1,MED,1,,0
4421769,,3,MED,3,,0
4421888,,2,MED,2,,0
4421954,,2,MED,2,,0
4422046,,2,MED,2,,0
4422124,,2,MED,2,,0
4422294,,2,MED,2,,0
4422543,,2,MED,2,,0
4422556,,4,MED,4,,0
4422664,,4,MED,4,,0
4422742,,4,MED,4,,0
4422851,,1,MED,1,,0
4422865,,2,MED,2,,0
4423082,,2,MED,2,,0
4423101,,1,MED,1,,0
4423217,,1,MED,1,,0
4423259,,1,MED,1,,0
4423285,,1,MED,1,,0
4423348,,2,MED,2,,0
4423359,,3,MED,3,,0
4423402,,2,MED,2,,0
4423431,,4,MED,4,,0
4423516,,3,MED,3,,0
4423530,,3,MED,3,,0
4423545,,2,MED,2,,0
4423575,,1,MED,1,,0
4423606,,3,MED,3,,0
4423714,,1,MED,1,,0
4423744,,2,MED,2,,0
4423760,,3,MED,3,,0
4423800,,1,MED,1,,0
4423818,,2,MED,2,,0
4423832,,2,MED,2,,0
4423860,,2,MED,2,,0
4423874,,1,MED,1,,0
4424085,,2,MED,2,,0
4424584,,1,MED,1,,0
4425335,,3,MED,3,,0
4425536,,3,MED,3,,0
4425826,,2,MED,2,,0
4425921,,4,MED,4,,0
4425959,,1,MED,1,,0
4426080,,2,MED,2,,0
4426093,,1,MED,1,,0
4426159,,2,MED,2,,0
4426187,,2,MED,2,,0
4426201,,3,MED,3,,0
4426296,,2,MED,2,,0
4426332,,1,MED,1,,0
4426383,,4,MED,4,,0
4426410,,2,MED,2,,0
4426426,,1,MED,1,,0
4426597,,4,MED,4,,0
4426679,,3,MED,3,,0
4426706,,1,MED,1,,0
4426759,,3,MED,3,,0
4426866,,3,MED,3,,0
4427694,,1,MED,1,,0
4428186,,4,MED,4,,0
4428234,,4,MED,4,,0
4428247,,2,MED,2,,0
4428595,,3,MED,3,,0
4428663,,2,MED,2,,0
4428843,,3,MED,3,,0
4428868,,2,MED,2,,0
4428894,,2,MED,2,,0
4428932,,1,MED,1,,0
4428988,,3,MED,3,1,2
4429088,,2,MED,2,,0
4429251,,3,MED,3,,0
4429334,,2,MED,2,,0
4429531,,1,MED,1,,0
4429907,,3,MED,3,,0
4430583,,1,MED,1,,0
4430943,,3,MED,3,,0
4431256,,1,MED,1,,0
4431283,,2,MED,2,,0
4431414,,2,MED,2,,0
4431520,,4,MED,4,,0
4431590,,2,MED,2,,0
4431664,,2,MED,2,,0
4432223,,3,MED,3,,0
4432278,,4,MED,4,,0
4432794,,1,MED,1,,0
4432858,,1,MED,1,,0
4432889,,1,MED,1,,0
4433276,,2,MED,2,,0
4433455,,1,MED,1,3,1
4433553,,1,MED,1,,0
4433683,,3,MED,3,,0
4433827,,2,MED,2,,0
4433917,,2,MED,2,,0
4434006,,3,MED,3,,0
4434047,,2,MED,2,,0
4434616,,2,MED,2,,0
4434904,,3,MED,3,,0
4434998,,1,MED,1,,0
4435760,,1,MED,1,,0
4435979,,1,MED,1,,0
4436078,,2,MED,2,,0
4436150,,1,MED,1,,0
4436249,,1,MED,1,,0
4436467,,2,MED,2,,0
4436794,,2,MED,2,,0
4436808,,1,MED,1,4,1
4437111,,1,MED,1,,0
4437237,,1,MED,1,,0
4437364,,4,MED,4,3,2
4437438,,1,MED,1,,0
4437684,,3,MED,3,3,2
4437886,,2,MED,2,,0
4437990,,2,MED,2,,0
4438008,,2,MED,2,,0
4438121,,2,MED,2,,0
4438196,,3,MED,3,,0
4438390,,2,MED,2,,0
4438470,,1,MED,1,,0
4438540,,1,MED,1,,0
4438555,,4,MED,4,,0
4438570,,3,MED,3,,0
4438587,,2,MED,2,,0
4438740,,4,MED,4,4,1
4438964,,2,MED,2,,0
4439241,,1,MED,1,,0
4439393,,3,MED,3,3,2
4440009,,1,MED,1,,0
4440098,,3,MED,3,,0
4440273,,3,MED,3,,0
4440363,,2,MED,2,,0
4440611,,3,MED,3,3,2
4441123,,4,MED,4,3,2
5556537,,1,MED,1,,0
5562791,,3,MED,3,4,1
5564056,,4,MED,4,4,1
5564834,,3,MED,3,4,1
5567480,,4,MED,4,4,1
5688056,,3,MED,3,,0
5688561,,3,MED,3,4,1
5691340,,3,MED,3,,0
5692746,,3,MED,3,4,1
5695964,,2,MED,2,,0
5712928,,1,MED,1,,0
5713031,,4,MED,4,,0
5714551,,2,MED,2,,0
5714617,,4,MED,4,,0
5715237,,1,MED,1,,0
5715413,,1,MED,1,4,1
5716241,,3,MED,3,,0
5718512,,1,MED,1,,0
5718726,,1,MED,1,,0
5718766,,4,MED,4,4,1
6035539,,2,MED,2,,0
6778650,,3,MED,3,,0
6778962,,2,MED,2,,0
6779312,,1,MED,1,,0
6779899,,3,MED,3,,0
6783185,,1,MED,1,,0
6784269,,2,MED,2,2,1
6796390,,3,MED,3,,0
6796600,,1,MED,1,,0
6796711,,4,MED,4,,0
6796866,,1,MED,1,,0
6797003,,2,MED,2,,0
6797194,,2,MED,2,,0
6797421,,2,MED,2,,0
6797520,,1,MED,1,,0
6797690,,1,MED,1,,0
6797756,,2,MED,2,,0
6797871,,2,MED,2,,0
6797912,,1,MED,1,,0
6797943,,1,MED,1,,0
6798152,,1,MED,1,,0
6798253,,1,MED,1,,0
6798793,,2,MED,2,,0
6800890,,2,MED,2,,0
6800900,,2,MED,2,,0
6801546,,4,MED,4,,0
6801583,,1,MED,1,,0
6801623,,2,MED,2,,0
6801671,,1,MED,1,,0
6801742,,2,MED,2,,0
6802113,,1,MED,1,,0
6802182,,2,MED,2,,0
8593501,,1,MED,1,,0
8593659,,3,MED,3,,0
8593790,,2,MED,2,,0
8594005,,2,MED,2,,0
8594570,,1,MED,1,,0
8594673,,1,MED,1,,0
8594742,,2,MED,2,,0
8594988,,4,MED,4,,0
8595072,,4,MED,4,,0
8595256,,4,MED,4,,0
8596079,,2,MED,2,,0
8596719,,3,MED,3,4,1
8602751,,3,MED,3,,0
8604904,,4,MED,4,,0
8609265,,2,MED,2,3,2
8611082,,1,MED,1,,0
12280625,,1,MED,1,,0
12280694,,2,MED,2,,0
12280899,,3,MED,3,,0
12280910,,4,MED,4,,0
12281055,,4,MED,4,,0
12281072,,2,MED,2,,0
12281162,,1,MED,1,1,1
12281175,,3,MED,3,,0
12281278,,2,MED,2,,0
12281361,,1,MED,1,,0
12281433,,1,MED,1,,0
12281448,,2,MED,2,,0
12281465,,2,MED,2,,0
12281481,,1,MED,1,,0
12281496,,2,MED,2,,0
12286965,,4,MED,4,,0
12293777,,1,MED,1,,0
12293840,,1,MED,1,,0
12295564,,3,MED,3,,0
12296729,,1,MED,1,,0
12300152,,2,MED,2,,0
12302512,,1,MED,1,,0
12302565,,1,MED,1,,0
12302599,,1,MED,1,,0
12305414,,3,MED,3,,0
12306852,,4,MED,4,,0
12307480,,2,MED,2,,0
12309875,,3,MED,3,,0
12309892,,4,MED,4,,0
12309936,,1,MED,1,,0
12309938,,3,MED,3,,0
12309960,,1,MED,1,,0
12309993,,4,MED,4,,0
12310002,,1,MED,1,,0
12310003,,1,MED,1,,0
12310010,,3,MED,3,,0
12310023,,4,MED,4,,0
12310060,,4,MED,4,,0
12310118,,4,MED,4,,0
12310168,,1,MED,1,,0
12310202,,2,MED,2,,0
12310203,,2,MED,2,,0
12310210,,2,MED,2,,0
12310224,,3,MED,3,,0
12310229,,2,MED,2,,0
12310239,,2,MED,2,,0
12310247,,3,MED,3,,0
12310267,,1,MED,1,,0
12310271,,1,MED,1,,0
12310274,,1,MED,1,,0
12310310,,4,MED,4,,0
12310311,,4,MED,4,,0
12310341,,2,MED,2,,0
12310367,,2,MED,2,,0
12310370,,4,MED,4,,0
12310380,,1,MED,1,1,1
12310413,,2,MED,2,2,1
12310423,,3,MED,3,,0
12310426,,2,MED,2,,0
12310429,,1,MED,1,,0
12310430,,3,MED,3,,0
12310447,,2,MED,2,,0
12310465,,2,MED,2,,0
12310467,,1,MED,1,1,1
12310470,,3,MED,3,,0
12310490,,1,MED,1,1,2
12310494,,3,MED,3,,0
12310509,,4,MED,4,,0
12310512,,4,MED,4,,0
12310565,,4,MED,4,,0
12310588,,1,MED,1,,0
12310614,,4,MED,4,,0
12310615,,4,MED,4,,0
12310618,,4,MED,4,,0
12310681,,1,MED,1,,0
12310707,,1,MED,1,,0
12310708,,1,MED,1,,0
12321036,,1,MED,1,,0
12321156,,4,MED,4,,0
12321437,,4,MED,4,,0
12321559,,2,MED,2,,0
12321560,,2,MED,2,,0
12322089,,2,MED,2,,0
12322090,,3,MED,3,,0
12322409,,4,MED,4,,0
12322410,,4,MED,4,,0
12322413,,4,MED,4,,0
