case_id,volume,decision_date,stored_dept,corrected_dept,confidence,county,panel_dept,panel_used,panel
12484277,185AD3d,2020-07-16,3,4,LOW,,4,1,Lynch; Clark; Reynolds Fitzgerald
12484279,185AD3d,2020-07-16,3,4,LOW,,4,1,Clark; Aarons; Colangelo
12484280,185AD3d,2020-07-16,3,4,LOW,,4,2,Clark; Pritzker; Reynolds Fitzgerald
12484281,185AD3d,2020-07-16,3,4,LOW,,4,2,Devine; Pritzker; Reynolds Fitzgerald
12484287,185AD3d,2020-07-16,3,4,LOW,,4,2,Devine; Pritzker; Reynolds Fitzgerald
12484291,185AD3d,2020-07-16,3,4,LOW,,4,1,Devine; Aarons; Reynolds Fitzgerald
12484292,185AD3d,2020-07-16,3,4,LOW,,4,1,Lynch; Pritzker; Reynolds Fitzgerald
12484293,185AD3d,2020-07-16,3,4,LOW,,4,2,Lynch; Clark; Pritzker
12484296,185AD3d,2020-07-16,3,4,LOW,,4,2,Mulvey; Devine; Aarons; Pritzker
12484297,185AD3d,2020-07-16,3,4,LOW,,4,2,Lynch; Clark; Aarons; Pritzker
12484298,185AD3d,2020-07-16,3,4,LOW,,4,1,Lynch; Clark; Aarons; Colangelo
12484300,185AD3d,2020-07-23,3,4,LOW,,4,2,Devine; Aarons; Pritzker
12484301,185AD3d,2020-07-23,3,4,LOW,,4,1,Lynch; Devine; Reynolds Fitzgerald
12484302,185AD3d,2020-07-23,3,4,LOW,,4,2,Clark; Mulvey; Aarons; Pritzker
12484303,185AD3d,2020-07-23,3,4,LOW,,4,1,Clark; Aarons; Colangelo
12484304,185AD3d,2020-07-23,3,4,LOW,,4,2,Egan Jr.; Lynch; Clark; Devine
12484305,185AD3d,2020-07-23,3,4,LOW,,4,1,Mulvey; Devine; Aarons; Colangelo
12484306,185AD3d,2020-07-23,3,4,LOW,,4,1,Clark; Mulvey; Aarons
12484307,185AD3d,2020-07-23,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald; Colangelo
12484309,185AD3d,2020-07-23,3,4,LOW,,4,2,Lynch; Clark; Devine
12484312,185AD3d,2020-07-23,3,4,LOW,,4,2,Clark; Pritzker; Reynolds Fitzgerald
12484314,185AD3d,2020-07-23,3,4,LOW,,4,1,Clark; Aarons; Colangelo
12484315,185AD3d,2020-07-23,3,4,LOW,,4,2,Devine; Aarons; Pritzker
12484316,185AD3d,2020-07-23,3,4,LOW,,4,2,Devine; Pritzker; Reynolds Fitzgerald
12484317,185AD3d,2020-07-23,3,4,LOW,,4,2,Lynch; Clark; Devine; Aarons
12484321,185AD3d,2020-07-23,3,4,LOW,,4,2,Clark; Aarons; Pritzker; Colangelo
12527767,185AD3d,2020-07-02,3,4,LOW,,4,1,Lynch; Devine; Reynolds Fitzgerald
12527768,185AD3d,2020-07-02,3,4,LOW,,4,1,Clark; Mulvey; Colangelo
12527770,185AD3d,2020-07-02,3,4,LOW,,4,2,Lynch; Devine; Pritzker
12527771,185AD3d,2020-07-02,3,4,LOW,,4,2,Lynch; Clark; Pritzker
12527772,185AD3d,2020-07-02,3,4,LOW,,4,2,Clark; Pritzker; Reynolds Fitzgerald
12527773,185AD3d,2020-07-09,3,4,LOW,,4,2,Devine; Pritzker; Reynolds Fitzgerald
12527774,185AD3d,2020-07-09,3,4,LOW,,4,2,Lynch; Devine; Pritzker
12527776,185AD3d,2020-07-09,3,4,LOW,,4,1,Lynch; Clark; Reynolds Fitzgerald
12527780,185AD3d,2020-07-16,3,4,LOW,,4,1,Clark; Mulvey; Colangelo
12527781,185AD3d,2020-07-16,3,4,LOW,,4,1,Lynch; Clark; Reynolds Fitzgerald
12527782,185AD3d,2020-07-16,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald
12527783,185AD3d,2020-07-16,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald
12527784,185AD3d,2020-07-16,3,4,LOW,,4,2,Clark; Pritzker; Reynolds Fitzgerald; Colangelo
12527786,185AD3d,2020-07-23,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald
12527787,185AD3d,2020-07-23,3,4,LOW,,4,1,Lynch; Devine; Reynolds Fitzgerald
12527788,185AD3d,2020-07-23,3,4,LOW,,4,2,Devine; Pritzker; Reynolds Fitzgerald
12527789,185AD3d,2020-07-23,3,4,LOW,,4,2,Clark; Aarons; Pritzker; Colangelo
12484837,186AD3d,2020-08-06,3,4,LOW,,4,2,Lynch; Devine; Pritzker
12484838,186AD3d,2020-08-06,3,4,LOW,,4,1,Egan Jr.; Clark; Mulvey; Aarons
12484839,186AD3d,2020-08-06,3,4,LOW,,4,2,Lynch; Clark; Devine; Reynolds Fitzgerald
12484840,186AD3d,2020-08-06,3,4,LOW,,4,2,Clark; Mulvey; Aarons; Pritzker
12484842,186AD3d,2020-08-13,3,4,LOW,,4,2,Lynch; Clark; Devine
12484846,186AD3d,2020-08-20,3,4,LOW,,4,1,Clark; Mulvey; Colangelo
12484850,186AD3d,2020-08-20,3,4,LOW,,4,2,Clark; Mulvey; Aarons; Pritzker
12485314,186AD3d,2020-09-03,3,4,LOW,,4,2,Mulvey; Devine; Pritzker
12485319,186AD3d,2020-09-03,3,4,LOW,,4,2,Clark; Mulvey; Devine; Colangelo
12485321,186AD3d,2020-09-10,3,4,LOW,,4,2,Egan Jr.; Lynch; Clark; Mulvey; Pritzker
12485322,186AD3d,2020-09-17,3,4,LOW,,4,2,Clark; Mulvey; Devine
12485326,186AD3d,2020-09-17,3,4,LOW,,4,2,Clark; Mulvey; Pritzker
12485329,186AD3d,2020-09-17,3,4,LOW,,4,2,Mulvey; Devine; Pritzker
12485331,186AD3d,2020-09-17,3,4,LOW,,4,2,Mulvey; Devine; Pritzker
12485332,186AD3d,2020-09-17,3,4,LOW,,4,2,Mulvey; Devine; Pritzker
12485339,186AD3d,2020-09-17,3,4,LOW,,4,2,Egan Jr.; Lynch; Clark; Pritzker
12485340,186AD3d,2020-09-17,3,4,LOW,,4,1,Mulvey; Aarons; Pritzker; Colangelo
12485341,186AD3d,2020-09-24,3,4,LOW,,4,1,Mulvey; Pritzker; Reynolds Fitzgerald; Colangelo
12485342,186AD3d,2020-09-24,3,4,LOW,,4,2,Clark; Mulvey; Pritzker; Colangelo
12485343,186AD3d,2020-09-24,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald; Colangelo
12485344,186AD3d,2020-09-24,3,4,LOW,,4,2,Egan Jr.; Devine; Pritzker; Reynolds Fitzgerald
12485347,186AD3d,2020-09-24,3,4,LOW,,4,1,Lynch; Clark; Aarons; Colangelo
12485348,186AD3d,2020-09-24,3,4,LOW,,4,2,Clark; Pritzker; Reynolds Fitzgerald; Colangelo
12485351,186AD3d,2020-09-24,3,4,LOW,,4,2,Clark; Mulvey; Devine
12485352,186AD3d,2020-09-24,3,4,LOW,,4,2,Mulvey; Devine; Aarons; Pritzker
12485353,186AD3d,2020-09-24,3,4,LOW,,4,2,Clark; Mulvey; Pritzker
12485355,186AD3d,2020-09-24,3,4,LOW,,4,2,Lynch; Clark; Devine; Aarons
12485357,186AD3d,2020-09-24,3,4,LOW,,4,2,Lynch; Clark; Mulvey; Pritzker
12485359,186AD3d,2020-09-24,3,4,LOW,,4,1,Lynch; Devine; Aarons; Reynolds Fitzgerald
12485360,186AD3d,2020-09-24,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald; Colangelo
12485361,186AD3d,2020-09-24,3,4,LOW,,4,1,Lynch; Aarons; Pritzker; Colangelo
12485362,186AD3d,2020-09-24,3,4,LOW,,4,1,Egan Jr.; Devine; Reynolds Fitzgerald; Colangelo
12485363,186AD3d,2020-09-24,3,4,LOW,,4,2,Clark; Mulvey; Pritzker
12485365,186AD3d,2020-09-24,3,4,LOW,,4,1,Egan Jr.; Clark; Reynolds Fitzgerald; Colangelo
12485368,186AD3d,2020-09-24,3,4,LOW,,4,2,Mulvey; Devine; Pritzker; Reynolds Fitzgerald
12485371,186AD3d,2020-09-24,3,4,LOW,,4,1,Lynch; Devine; Aarons; Colangelo
12527863,186AD3d,2020-08-13,3,4,LOW,,4,1,Lynch; Pritzker; Reynolds Fitzgerald
12527866,186AD3d,2020-08-20,3,4,LOW,,4,1,Aarons; Pritzker
12527868,186AD3d,2020-08-20,3,4,LOW,,4,1,Lynch; Mulvey; Pritzker; Colangelo
12527869,186AD3d,2020-08-20,3,4,LOW,,4,1,Egan Jr.; Lynch; Devine; Colangelo
12527870,186AD3d,2020-08-27,3,4,LOW,,4,1,Clark; Mulvey; Aarons; Reynolds Fitzgerald
12527871,186AD3d,2020-08-27,3,4,LOW,,4,2,Clark; Devine; Aarons; Colangelo
12527909,186AD3d,2020-09-03,3,4,LOW,,4,2,Mulvey; Devine; Pritzker
12527911,186AD3d,2020-09-17,3,4,LOW,,4,2,Mulvey; Devine; Pritzker
12527915,186AD3d,2020-09-17,3,4,LOW,,4,2,Lynch; Devine; Pritzker; Reynolds Fitzgerald
12527916,186AD3d,2020-09-17,3,4,LOW,,4,2,Lynch; Devine; Pritzker; Colangelo
12527918,186AD3d,2020-09-24,3,4,LOW,,4,2,Lynch; Clark; Mulvey; Devine
12527919,186AD3d,2020-09-24,3,4,LOW,,4,2,Clark; Mulvey; Devine
12527920,186AD3d,2020-09-24,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald; Colangelo
12527921,186AD3d,2020-09-24,3,4,LOW,,4,1,Egan Jr.; Pritzker; Reynolds Fitzgerald; Colangelo
12527922,186AD3d,2020-09-24,3,4,LOW,,4,2,Clark; Mulvey; Aarons; Pritzker
12527923,186AD3d,2020-09-24,3,4,LOW,,4,1,Lynch; Mulvey; Devine; Reynolds Fitzgerald
12527924,186AD3d,2020-09-24,3,4,LOW,,4,2,Clark; Mulvey; Devine; Aarons
12527926,186AD3d,2020-09-24,3,4,LOW,,4,1,Clark; Mulvey; Aarons; Colangelo
12527927,186AD3d,2020-09-24,3,4,LOW,,4,2,Egan Jr.; Clark; Mulvey; Pritzker
12527928,186AD3d,2020-09-24,3,4,LOW,,4,2,Clark; Mulvey; Devine; Reynolds Fitzgerald
12486067,187AD3d,2020-10-01,3,4,LOW,,4,1,Clark; Aarons; Reynolds Fitzgerald
12486071,187AD3d,2020-10-01,3,4,LOW,,4,2,Devine; Pritzker; Reynolds Fitzgerald
12486072,187AD3d,2020-10-01,3,4,LOW,,4,1,Aarons; Pritzker; Colangelo
12486073,187AD3d,2020-10-01,3,4,LOW,,4,2,Devine; Pritzker; Colangelo
12486075,187AD3d,2020-10-01,3,4,LOW,,4,1,Mulvey; Pritzker; Colangelo
12486078,187AD3d,2020-10-01,3,4,LOW,,4,2,Devine; Pritzker; Colangelo
12486081,187AD3d,2020-10-01,3,4,LOW,,4,2,Clark; Devine; Colangelo
12486083,187AD3d,2020-10-01,3,4,LOW,,4,1,Devine; Aarons; Colangelo
12486084,187AD3d,2020-10-01,3,4,LOW,,4,1,Clark; Reynolds Fitzgerald
12486089,187AD3d,2020-10-08,3,4,LOW,,4,1,Mulvey; Devine; Aarons
12486092,187AD3d,2020-10-08,3,4,LOW,,4,1,Mulvey; Devine; Aarons
12486094,187AD3d,2020-10-08,3,4,LOW,,4,1,Mulvey; Aarons; Pritzker
12486095,187AD3d,2020-10-08,3,4,LOW,,4,1,Lynch; Mulvey; Devine; Aarons
12486105,187AD3d,2020-10-15,3,4,LOW,,4,2,Mulvey; Devine; Aarons; Pritzker
12486106,187AD3d,2020-10-15,3,4,LOW,,4,1,Lynch; Mulvey; Devine; Aarons
12486108,187AD3d,2020-10-22,3,4,LOW,,4,2,Clark; Devine; Reynolds Fitzgerald
12486113,187AD3d,2020-10-22,3,4,LOW,,4,2,Devine; Pritzker; Colangelo
12486117,187AD3d,2020-10-22,3,4,LOW,,4,1,Devine; Aarons; Colangelo
12486119,187AD3d,2020-10-22,3,4,LOW,,4,1,Clark; Aarons; Reynolds Fitzgerald
12486120,187AD3d,2020-10-22,3,4,LOW,,4,1,Mulvey; Devine; Colangelo
12486121,187AD3d,2020-10-22,3,4,LOW,,4,1,Mulvey; Devine; Colangelo
12486122,187AD3d,2020-10-22,3,4,LOW,,4,1,Lynch; Clark; Reynolds Fitzgerald
12486124,187AD3d,2020-10-22,3,4,LOW,,4,2,Clark; Pritzker; Colangelo
12486131,187AD3d,2020-10-22,3,4,LOW,,4,2,Lynch; Clark; Aarons; Pritzker
12486132,187AD3d,2020-10-29,3,4,LOW,,4,2,Devine; Pritzker; Colangelo
12486133,187AD3d,2020-10-29,3,4,LOW,,4,1,Clark; Aarons; Reynolds Fitzgerald
12486134,187AD3d,2020-10-29,3,4,LOW,,4,1,Mulvey; Aarons; Pritzker
12486137,187AD3d,2020-10-29,3,4,LOW,,4,2,Devine; Pritzker
12528001,187AD3d,2020-10-01,3,4,LOW,,4,1,Lynch; Clark; Aarons
12528002,187AD3d,2020-10-01,3,4,LOW,,4,2,Clark; Devine; Reynolds Fitzgerald
12528004,187AD3d,2020-10-01,3,4,LOW,,4,1,Devine; Aarons; Colangelo
12528005,187AD3d,2020-10-01,3,4,LOW,,4,1,Aarons; Pritzker; Colangelo
12528006,187AD3d,2020-10-01,3,4,LOW,,4,2,Devine; Pritzker; Reynolds Fitzgerald; Colangelo
12528009,187AD3d,2020-10-08,3,4,LOW,,4,1,Lynch; Mulvey; Devine; Aarons
12528010,187AD3d,2020-10-08,3,4,LOW,,4,1,Lynch; Mulvey; Devine; Aarons
12528011,187AD3d,2020-10-08,3,4,LOW,,4,1,Lynch; Aarons; Pritzker; Colangelo
12528012,187AD3d,2020-10-08,3,4,LOW,,4,2,Clark; Mulvey; Aarons; Pritzker
12528013,187AD3d,2020-10-08,3,4,LOW,,4,2,Mulvey; Devine; Pritzker; Reynolds Fitzgerald
12528014,187AD3d,2020-10-08,3,4,LOW,,4,1,Egan Jr.; Lynch; Aarons; Pritzker
12528015,187AD3d,2020-10-15,3,4,LOW,,4,2,Lynch; Clark; Devine; Colangelo
12528016,187AD3d,2020-10-15,3,4,LOW,,4,2,Clark; Mulvey; Pritzker; Colangelo
12528017,187AD3d,2020-10-15,3,4,LOW,,4,2,Clark; Aarons; Pritzker; Reynolds Fitzgerald
12528018,187AD3d,2020-10-22,3,4,LOW,,4,2,Devine; Pritzker; Reynolds Fitzgerald
12528019,187AD3d,2020-10-22,3,4,LOW,,4,2,Devine; Pritzker; Reynolds Fitzgerald
12528020,187AD3d,2020-10-22,3,4,LOW,,4,2,Clark; Devine; Colangelo
12528021,187AD3d,2020-10-22,3,4,LOW,,4,1,Aarons; Pritzker; Colangelo
12528022,187AD3d,2020-10-22,3,4,LOW,,4,2,Clark; Pritzker; Reynolds Fitzgerald
12528023,187AD3d,2020-10-22,3,4,LOW,,4,1,Clark; Aarons; Reynolds Fitzgerald
12528024,187AD3d,2020-10-22,3,4,LOW,,4,2,Lynch; Clark; Aarons; Pritzker
12528025,187AD3d,2020-10-22,3,4,LOW,,4,1,Lynch; Mulvey; Devine; Aarons
12528026,187AD3d,2020-10-29,3,4,LOW,,4,1,Devine; Aarons; Colangelo
12486955,188AD3d,2020-11-05,3,4,LOW,,4,1,Egan Jr.; Devine; Reynolds Fitzgerald; Colangelo
12486958,188AD3d,2020-11-05,3,4,LOW,,4,2,Clark; Pritzker; Reynolds Fitzgerald
12486963,188AD3d,2020-11-05,3,4,LOW,,4,1,Clark; Aarons; Reynolds Fitzgerald
12486965,188AD3d,2020-11-05,3,4,LOW,,4,1,Aarons; Pritzker; Colangelo
12486967,188AD3d,2020-11-05,3,4,LOW,,4,1,Mulvey; Pritzker; Colangelo
12486969,188AD3d,2020-11-05,3,4,LOW,,4,2,Clark; Devine; Reynolds Fitzgerald
12486972,188AD3d,2020-11-05,3,4,LOW,,4,1,Lynch; Aarons; Pritzker; Colangelo
12486973,188AD3d,2020-11-05,3,4,LOW,,4,2,Lynch; Clark; Mulvey; Devine
12486974,188AD3d,2020-11-05,3,4,LOW,,4,2,Lynch; Clark; Mulvey; Pritzker
12486976,188AD3d,2020-11-05,3,4,LOW,,4,2,Mulvey; Devine; Aarons; Pritzker
12486977,188AD3d,2020-11-05,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald; Colangelo
12486978,188AD3d,2020-11-12,3,4,LOW,,4,1,Mulvey; Devine; Colangelo
12486979,188AD3d,2020-11-12,3,4,LOW,,4,1,Mulvey; Pritzker; Colangelo
12486980,188AD3d,2020-11-12,3,4,LOW,,4,2,Clark; Devine; Aarons
12486981,188AD3d,2020-11-12,3,4,LOW,,4,2,Devine; Pritzker; Colangelo
12486982,188AD3d,2020-11-12,3,4,LOW,,4,1,Lynch; Devine; Reynolds Fitzgerald
12486983,188AD3d,2020-11-12,3,4,LOW,,4,1,Lynch; Clark; Colangelo
12486984,188AD3d,2020-11-12,3,4,LOW,,4,1,Mulvey; Pritzker; Colangelo
12486985,188AD3d,2020-11-12,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald
12486986,188AD3d,2020-11-12,3,4,LOW,,4,1,Mulvey; Devine; Colangelo
12486987,188AD3d,2020-11-12,3,4,LOW,,4,1,Lynch; Clark; Aarons
12486988,188AD3d,2020-11-12,3,4,LOW,,4,2,Clark; Devine; Reynolds Fitzgerald
12486991,188AD3d,2020-11-12,3,4,LOW,,4,1,Lynch; Clark; Reynolds Fitzgerald
12486992,188AD3d,2020-11-12,3,4,LOW,,4,1,Clark; Aarons; Reynolds Fitzgerald
12486993,188AD3d,2020-11-12,3,4,LOW,,4,1,Aarons; Pritzker; Colangelo
12486994,188AD3d,2020-11-12,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald
12486996,188AD3d,2020-11-12,3,4,LOW,,4,1,Clark; Aarons; Reynolds Fitzgerald; Nardelli
12486999,188AD3d,2020-11-12,3,4,LOW,,4,2,Lynch; Clark; Devine
12487001,188AD3d,2020-11-12,3,4,LOW,,4,2,Clark; Devine; Reynolds Fitzgerald
12487004,188AD3d,2020-11-12,3,4,LOW,,4,1,Lynch; Clark; Aarons; Colangelo
12487005,188AD3d,2020-11-12,3,4,LOW,,4,1,Lynch; Clark; Aarons; Colangelo
12487008,188AD3d,2020-11-19,3,4,LOW,,4,1,Mulvey; Pritzker
12487010,188AD3d,2020-11-19,3,4,LOW,,4,2,Devine; Pritzker; Colangelo
12487011,188AD3d,2020-11-19,3,4,LOW,,4,1,Egan Jr.; Clark; Colangelo
12487013,188AD3d,2020-11-19,3,4,LOW,,4,1,Egan Jr.; Lynch; Clark
12487018,188AD3d,2020-11-19,3,4,LOW,,4,1,Lynch; Clark; Aarons; Colangelo
12487019,188AD3d,2020-11-19,3,4,LOW,,4,1,Egan Jr.; Mulvey; Devine; Colangelo
12487021,188AD3d,2020-11-25,3,4,LOW,,4,2,Clark; Devine; Reynolds Fitzgerald
12487022,188AD3d,2020-11-25,3,4,LOW,,4,1,Devine; Aarons; Reynolds Fitzgerald
12487023,188AD3d,2020-11-25,3,4,LOW,,4,1,Mulvey; Pritzker; Colangelo
12487024,188AD3d,2020-11-25,3,4,LOW,,4,2,Devine; Pritzker; Colangelo
12487025,188AD3d,2020-11-25,3,4,LOW,,4,2,Devine; Pritzker; Colangelo
12487026,188AD3d,2020-11-25,3,4,LOW,,4,2,Lynch; Clark; Devine; Aarons
12487029,188AD3d,2020-11-25,3,4,LOW,,4,1,Mulvey; Pritzker; Colangelo
12487032,188AD3d,2020-11-25,3,4,LOW,,4,2,Clark; Devine; Reynolds Fitzgerald
12487034,188AD3d,2020-11-25,3,4,LOW,,4,2,Clark; Devine; Reynolds Fitzgerald
12487037,188AD3d,2020-11-25,3,4,LOW,,4,1,Egan Jr.; Devine; Reynolds Fitzgerald; Colangelo
12487038,188AD3d,2020-11-25,3,4,LOW,,4,1,Clark; Aarons; Reynolds Fitzgerald
12487039,188AD3d,2020-11-25,3,4,LOW,,4,1,Lynch; Clark; Reynolds Fitzgerald
12487042,188AD3d,2020-11-25,3,4,LOW,,4,1,Lynch; Devine; Aarons; Reynolds Fitzgerald
12487043,188AD3d,2020-11-25,3,4,LOW,,4,1,Devine; Aarons; Reynolds Fitzgerald
12487044,188AD3d,2020-11-25,3,4,LOW,,4,2,Devine; Pritzker
12487045,188AD3d,2020-11-25,3,4,LOW,,4,1,Clark; Aarons; Reynolds Fitzgerald
12487047,188AD3d,2020-11-25,3,4,LOW,,4,2,Clark; Devine; Reynolds Fitzgerald
12487048,188AD3d,2020-11-25,3,4,LOW,,4,2,Lynch; Clark; Mulvey; Devine
12487049,188AD3d,2020-11-25,3,4,LOW,,4,2,Clark; Devine; Reynolds Fitzgerald
12487050,188AD3d,2020-11-25,3,4,LOW,,4,2,Mulvey; Devine; Pritzker
12487051,188AD3d,2020-11-25,3,4,LOW,,4,2,Mulvey; Devine; Aarons; Pritzker
12487053,188AD3d,2020-11-25,3,4,LOW,,4,2,Clark; Devine; Aarons
12487056,188AD3d,2020-11-25,3,4,LOW,,4,1,Mulvey; Devine; Reynolds Fitzgerald; Colangelo
12487059,188AD3d,2020-11-25,3,4,LOW,,4,1,Lynch; Mulvey; Pritzker; Colangelo
12528159,188AD3d,2020-11-05,3,4,LOW,,4,2,Clark; Pritzker; Reynolds Fitzgerald; Colangelo
12528161,188AD3d,2020-11-05,3,4,LOW,,4,1,Mulvey; Devine; Aarons
12528162,188AD3d,2020-11-05,3,4,LOW,,4,1,Lynch; Clark; Reynolds Fitzgerald
12528163,188AD3d,2020-11-05,3,4,LOW,,4,1,Lynch; Devine; Aarons; Colangelo
12528164,188AD3d,2020-11-12,3,4,LOW,,4,2,Devine; Pritzker; Colangelo
12528165,188AD3d,2020-11-12,3,4,LOW,,4,1,Devine; Aarons; Reynolds Fitzgerald
12528166,188AD3d,2020-11-12,3,4,LOW,,4,1,Egan Jr.; Lynch; Clark
12528167,188AD3d,2020-11-12,3,4,LOW,,4,1,Mulvey; Aarons; Pritzker
12528168,188AD3d,2020-11-12,3,4,LOW,,4,1,Devine; Aarons; Reynolds Fitzgerald
12528169,188AD3d,2020-11-12,3,4,LOW,,4,1,Mulvey; Pritzker; Reynolds Fitzgerald
12528170,188AD3d,2020-11-12,3,4,LOW,,4,1,Mulvey; Aarons; Pritzker; Colangelo
12528171,188AD3d,2020-11-12,3,4,LOW,,4,1,Lynch; Pritzker; Reynolds Fitzgerald; Colangelo
12528172,188AD3d,2020-11-12,3,4,LOW,,4,2,Devine; Aarons; Pritzker; Reynolds Fitzgerald
12528174,188AD3d,2020-11-19,3,4,LOW,,4,1,Lynch; Clark; Colangelo
12528175,188AD3d,2020-11-19,3,4,LOW,,4,1,Mulvey; Aarons; Pritzker
12528176,188AD3d,2020-11-19,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald
12528177,188AD3d,2020-11-19,3,4,LOW,,4,1,Lynch; Clark; Aarons; Colangelo
12528178,188AD3d,2020-11-25,3,4,LOW,,4,1,Lynch; Devine; Reynolds Fitzgerald
12528179,188AD3d,2020-11-25,3,4,LOW,,4,1,Devine; Aarons; Reynolds Fitzgerald
12528181,188AD3d,2020-11-25,3,4,LOW,,4,2,Clark; Devine; Reynolds Fitzgerald
12528182,188AD3d,2020-11-25,3,4,LOW,,4,1,Lynch; Clark; Reynolds Fitzgerald
12528183,188AD3d,2020-11-25,3,4,LOW,,4,2,Lynch; Clark; Devine
12528184,188AD3d,2020-11-25,3,4,LOW,,4,2,Mulvey; Devine; Pritzker
12528185,188AD3d,2020-11-25,3,4,LOW,,4,2,Devine; Pritzker; Colangelo
12528186,188AD3d,2020-11-25,3,4,LOW,,4,1,Devine; Aarons; Reynolds Fitzgerald
12528187,188AD3d,2020-11-25,3,4,LOW,,4,1,Lynch; Devine; Reynolds Fitzgerald
12528188,188AD3d,2020-11-25,3,4,LOW,,4,2,Lynch; Clark; Devine
12528189,188AD3d,2020-11-25,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald; Colangelo
12528190,188AD3d,2020-11-25,3,4,LOW,,4,2,Clark; Aarons; Pritzker; Colangelo
12528191,188AD3d,2020-11-25,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald; Colangelo
12528192,188AD3d,2020-11-25,3,4,LOW,,4,2,Lynch; Clark; Devine; Aarons
12528193,188AD3d,2020-11-25,3,4,LOW,,4,1,Devine; P.
12487966,189AD3d,2020-12-03,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald
12487967,189AD3d,2020-12-03,3,4,LOW,,4,1,Aarons; Pritzker; Colangelo
12487968,189AD3d,2020-12-03,3,4,LOW,,4,1,Mulvey; Pritzker
12487969,189AD3d,2020-12-03,3,4,LOW,,4,1,Lynch; Clark; Colangelo
12487971,189AD3d,2020-12-03,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald
12487976,189AD3d,2020-12-03,3,4,LOW,,4,1,Aarons; Pritzker; Colangelo
12487978,189AD3d,2020-12-03,3,4,LOW,,4,1,Mulvey; Aarons; Pritzker
12487979,189AD3d,2020-12-03,3,4,LOW,,4,1,Lynch; Clark; Colangelo
12487980,189AD3d,2020-12-03,3,4,LOW,,4,1,Egan Jr.; Clark; Colangelo
12487981,189AD3d,2020-12-10,3,4,LOW,,4,1,Egan Jr.; Clark; Colangelo
12487983,189AD3d,2020-12-10,3,4,LOW,,4,1,Mulvey; Pritzker; Colangelo
12487986,189AD3d,2020-12-10,3,4,LOW,,4,1,Aarons; Pritzker; Colangelo
12487987,189AD3d,2020-12-10,3,4,LOW,,4,1,Aarons; Pritzker
12487988,189AD3d,2020-12-10,3,4,LOW,,4,1,Mulvey; Pritzker; Colangelo
12487989,189AD3d,2020-12-10,3,4,LOW,,4,1,Lynch; Clark; Colangelo
12487994,189AD3d,2020-12-10,3,4,LOW,,4,2,Clark; Pritzker; Reynolds Fitzgerald; Colangelo
12487995,189AD3d,2020-12-10,3,4,LOW,,4,1,Mulvey; Aarons; Pritzker
12487996,189AD3d,2020-12-10,3,4,LOW,,4,1,Aarons; Pritzker; Reynolds Fitzgerald; Colangelo
12487998,189AD3d,2020-12-10,3,4,LOW,,4,1,Lynch; Aarons; Pritzker; Colangelo
12487999,189AD3d,2020-12-17,3,4,LOW,,4,1,Clark; Aarons; Reynolds Fitzgerald
12488000,189AD3d,2020-12-17,3,4,LOW,,4,1,Clark; Mulvey; Reynolds Fitzgerald
12488002,189AD3d,2020-12-17,3,4,LOW,,4,1,Clark; Colangelo
12488003,189AD3d,2020-12-17,3,4,LOW,,4,1,Pritzker; Reynolds Fitzgerald
12488005,189AD3d,2020-12-17,3,4,LOW,,4,1,Egan Jr.; Pritzker
12488015,189AD3d,2020-12-17,1,4,LOW,,4,1,Clark; Aarons; Reynolds Fitzgerald
12488017,189AD3d,2020-12-17,1,4,LOW,,4,2,Clark; Aarons; Pritzker
12488018,189AD3d,2020-12-17,1,4,LOW,,4,1,Clark; Mulvey
12488020,189AD3d,2020-12-17,1,4,LOW,,4,1,Clark; Aarons; Reynolds Fitzgerald
12488022,189AD3d,2020-12-17,1,4,LOW,,4,1,Egan Jr.; Pritzker
12488023,189AD3d,2020-12-17,1,4,LOW,,4,1,Clark; Mulvey; Reynolds Fitzgerald
12488026,189AD3d,2020-12-17,1,4,LOW,,4,1,Mulvey; Aarons; Pritzker; Colangelo
12488027,189AD3d,2020-12-17,1,4,LOW,,4,1,Lynch; Aarons; Pritzker; Reynolds Fitzgerald
12488032,189AD3d,2020-12-17,1,4,LOW,,4,2,Egan Jr.; Clark; Pritzker; Reynolds Fitzgerald
12488033,189AD3d,2020-12-24,1,4,LOW,,4,2,Clark; Pritzker; Reynolds Fitzgerald
